sample,piece,field,analysis,Host,Li,B,Na,Mg,Al,Si,P,K,Ti,Mn,Rb,Sr,Nb,Sn,Cs,Ba,Ta,W,Ca,Fe,NbTa,Nb/Ta,Li/Na,K/Na,K/Cs,K/Rb,Cs/Na,Rb/Na,Rb/Cs,Ta#,Mn#,Na%,Li%,K%,Rb%,Cs%,B%,P%,diva,diva%,Alkalis,Alkalis%,Info
BU18FA20,B,ff2,fi02,bertossaite,6381.0772727504145,,15574.203589099703,1158.1283195347987,,,275638.44512189936,11154.246228529146,731.0455925446578,5601.890015946572,8.194329012830941,,1.0441110417035089,21.29710994602646,,435.27263207945055,2.8954047089406956,,55325.3511293396,3202.475446709063,3.9395157506442047,0.3606097062975021,0.4097209360494359,0.7162001038907658,,1361.2153247768636,,0.0005261475468682139,,73.49646231182673,63.62627766540816,1.5574203589099702,0.6381077272750415,1.1154246228529145,0.0008194329012830941,,,27.563844512189938,65723.11754360948,6.572311754360948,33117.721419392095,3.311772141939209,maybe-not
BU18FA20,B,ff2,fi03,bertossaite,1139.1954217014725,874.9465028903284,27189.799492513113,46.76394136345608,,,530.2272850472945,8106.33378174283,,246.8521609521503,221.93735042449723,4.440214118606706,,,53.724956372328094,,,,1034.1874639153696,136.55451489075074,,,0.041897897114510065,0.2981387848768418,150.88581413754537,36.52532467490457,0.001975923227647251,0.008162522510900057,4.130991729177274,,64.38389743982881,2.7189799492513114,0.11391954217014724,0.810633378174283,0.022193735042449723,0.00537249563723281,0.08749465028903283,0.053022728504729444,1468.7982952403333,0.14687982952403333,36710.99100275424,3.6710991002754243,3shots
BU18FA20,B,ff2,fi04,bertossaite,3463.3649830218833,222.60299167795807,3807.2432581861794,,,,27698.83755830874,757.1652342164516,,,27.15632579177302,1940.8992449568248,,,17.52480173839425,50.017875279527516,,,6221.408419697392,,,,0.9096778819097248,0.19887492940946858,43.205352363993626,27.881725975088795,0.004603016027597694,0.007132805536757493,1.5495938953921247,,,0.3807243258186179,0.3463364983021883,0.07571652342164516,0.002715632579177302,0.001752480173839425,0.022260299167795806,2.769883755830874,8212.325539933745,0.8212325539933745,8072.454602954683,0.8072454602954682,3shots
BU18FA20,B,ff2,fi05,bertossaite,,1391.2194628215054,36377.19398808589,,,,,13623.442859590274,,2576.5753283879044,223.15278620988155,353.46679438913213,,,35.28374973432511,,,,,1785.640783708903,,,,0.37450505017105407,386.110970692465,61.049844328526724,0.0009699414898763523,0.006134414498352117,6.324520151348644,,59.065742324018174,3.637719398808589,,1.3623442859590273,0.022315278620988154,0.003528374973432511,0.13912194628215055,,4715.682906485939,0.47156829064859396,50259.07338362037,5.025907338362037,3shots
BU18FA20,B,ff2,fi07,bertossaite,2671.2825426675786,927.986191414894,32261.63132761112,58.73343697102966,,,5714.937074403177,8260.404627160884,,713.2304810811731,192.396988433563,,,,44.922526111416104,7.7941825034944605,,,8020.5231047280495,1172.328497742562,,,0.08280060346425697,0.2560442323352451,183.8811247318008,42.934168015905826,0.0013924443452730537,0.005963647234072135,4.282862187143777,,37.82594387612879,3.226163132761112,0.26712825426675785,0.8260404627160884,0.0192396988433563,0.004492252611141611,0.0927986191414894,0.5714937074403177,9972.609703026308,0.9972609703026308,43430.63801198456,4.343063801198457,
BU18FA20,B,ff4,fi06,bertossaite,4665.963761349424,346.09520102285353,25753.853930649668,,,,22668.551961866466,7693.931747903259,9.704636726734147,1443.2732938221861,834.4923759786575,610.5827268687983,,,394.0705035700081,83.84990600012964,,1.177038329199355,10808.453951985324,1185.3630241455426,,,0.18117536015828914,0.2987487530457222,19.524251823471996,9.219894596256964,0.015301418755855592,0.03240262130187544,2.1176220204728082,,54.90578076384567,2.5753853930649666,0.4665963761349424,0.7693931747903259,0.08344923759786575,0.03940705035700081,0.03460952010228535,2.2668551961866465,14131.522902821982,1.4131522902821982,39342.31231945101,3.9342312319451014,
BU18FA20,B,ff4,fi07,bertossaite,5103.994647196414,715.7743001317922,19667.541598359578,,,,,15653.52079792739,,,796.0952902453897,184.42107794504946,,,194.68463465616205,,,,3630.7324435056116,390.04221068779634,,,0.25951360629750114,0.7959063271656185,80.40450046596388,19.662873263704803,0.009898778333963215,0.04047762076739627,4.089153166357457,,,1.9667541598359577,0.5103994647196414,1.565352079792739,0.07960952902453897,0.019468463465616204,0.07157743001317922,,4205.195732138457,0.4205195732138457,41415.83696838493,4.141583696838493,3shots
BU18FA20,B,ff4,fi09,bertossaite,,473.71426441272286,39832.568262172674,,,,,10164.517321374875,138.15514018450736,1458.136719376739,598.5872316232026,1115.307421711137,0.38967641845334067,,330.0877845554992,,2.8423199653296556,,64573.35586986784,531.6467113901355,3.231996383782996,0.13709801261173127,,0.25518106827743,30.793376177378256,16.980845538271044,0.008286881789366561,0.015027583149632253,1.813418307585264,87.94316663197405,73.28117707839009,3.9832568262172674,,1.0164517321374875,0.05985872316232026,0.03300877845554992,0.047371426441272284,,67678.44672234586,6.767844672234586,50925.76059972626,5.092576059972624,
BU18FA22,C,ff2,fi01,bertossaite,4996.942197375311,346.79627324207337,30110.82288340545,32.71305247249128,,,35203.25962204412,7376.312413727304,,5098.867331192908,336.37992781992784,468.27715122739636,,,286.99381665290235,90.47546921150906,,,,15447.703238385331,,,0.16595169838846233,0.24497212986472405,25.70199072493748,21.928515359204248,0.00953125119709263,0.011171396049933665,1.172080749832859,,24.816147852636863,3.011082288340545,0.49969421973753103,0.7376312413727304,0.03363799278199278,0.028699381665290236,0.03467962732420734,3.520325962204412,21138.036242489638,2.113803624248964,43107.451238980895,4.31074512389809,
BU18FA22,C,ff2,fi02,bertossaite,,,41483.45441322946,17.434550157885287,,,,2813.937714428489,,,331.7832123058485,,,,267.1093406550242,66.21528067975575,,,,,,,,0.067832772227645,10.53477840770358,8.481254054031252,0.00643893678656232,0.007997964899471818,1.242125084402614,,,4.148345441322946,,0.2813937714428489,0.033178321230584853,0.026710934065502418,,,83.64983083764103,0.008364983083764103,44896.28468061882,4.489628468061882,
BU18FA22,C,ff2,fi03,bertossaite,3033.081512705146,448.7923677418091,35200.45700257831,,,,,9743.39444128928,,,398.1185594623988,113.52541503128796,,,330.96042174888123,,,,,,,,0.08616596973394361,0.2767973847775786,29.439757146194825,24.473600161837005,0.009402162640236163,0.011310039509806307,1.2029189392454738,,,3.520045700257831,0.3033081512705146,0.9743394441289279,0.039811855946239885,0.033096042174888124,0.04487923677418091,,113.52541503128796,0.011352541503128796,48706.01193778402,4.870601193778401,2shots
BU18FA22,C,ff1,fi04,bertossaite,4949.593571500132,1746.1321576230828,42918.43077548296,,,,17635.13975835263,,,4335.695704673483,19.336134741265454,4917.129741002492,,,124.84531723989775,,,,43667.45099101915,12292.940535809446,,,0.11532559513633418,,,,0.0029088975291989313,0.0004505321930901344,0.15488073696917212,,26.073669794508447,4.291843077548296,0.4949593571500132,,0.0019336134741265454,0.012484531723989774,0.1746132157623083,1.7635139758352631,65213.21697250457,6.521321697250457,48012.20579896425,4.801220579896426,3shots
BU18FA32,A,ff1,fi01,brazilianite,113.23312563674716,142.99619776904032,35679.313847940546,,,,49967.96907335825,1526.3535853629596,,,86.11168020477402,,,,23.571895666874276,,,,,127.03460520625293,,,0.003173635180298825,0.04277979088577856,64.75311137185939,17.72527933183144,0.0006606600050475712,0.0024134903650829174,3.653150405115159,,,3.5679313847940546,0.011323312563674717,0.15263535853629595,0.008611168020477402,0.0023571895666874274,0.014299619776904032,4.996796907335825,127.03460520625293,0.012703460520625293,37428.5841348119,3.74285841348119,
BU18FA32,A,ff1,fi03,brazilianite,1081.5223631702686,482.6857182011914,57544.17653085996,,,,31979.936663397984,11302.942108899271,,220.3018451852079,806.082073618054,0.48572278900258936,,,391.2908063675795,,,,,181.7918846317543,,,0.01879464488626867,0.1964219976775182,28.886296138226314,14.022073531751738,0.006799833275183579,0.014008056457038115,2.0600588117596064,,54.78867956620262,5.754417653085996,0.10815223631702686,1.1302942108899272,0.08060820736180539,0.03912908063675795,0.048268571820119135,3.1979936663397983,402.5794526059648,0.04025794526059648,71126.01388291514,7.112601388291513,2shots
BU18FA32,A,ff1,fi06,brazilianite,739.1791290509918,1242.8883861753995,34651.67470173566,,,,33346.535273137386,8239.227562978329,,50.85072778802768,466.72749552149014,,,,132.26539419572237,,2.2605055123487006,,,,2.2605055123487006,,0.021331699994689354,0.23777285322852335,62.29314639009934,17.653186585402185,0.0038169986107221927,0.013469118001910375,3.5287196500608524,100.0,100.0,3.465167470173566,0.07391791290509918,0.8239227562978328,0.046672749552149013,0.013226539419572237,0.12428883861753995,3.3346535273137388,50.85072778802768,0.005085072778802768,44229.074283482194,4.42290742834822,3shots
BU18FA32,A,ff1,fi09,brazilianite,902.6975207476127,1220.402324400872,33609.942754657175,,,,26016.272965208525,8387.831713254944,99.01970150574466,123.39765917418686,524.3757241568761,,1.3293792229183201,,154.0605235801344,,,,,,1.3293792229183201,,0.026858049932933312,0.24956399879891733,54.44504223622233,15.995842917292597,0.004583778220175247,0.015601803549165991,3.403699481029757,,100.0,3.3609942754657176,0.09026975207476126,0.8387831713254944,0.05243757241568761,0.01540605235801344,0.1220402324400872,2.6016272965208525,123.39765917418686,0.012339765917418685,43578.90823639674,4.357890823639674,2shots
BU18FA32,A,ff1,fi011,brazilianite,,,42093.25804243669,25.700058465144274,,,,,52.15064017972599,,,5.964521157573031,0.6367524932413924,7.650986042700508,,,,,115.39833547387857,,0.6367524932413924,,,,,,,,,,,4.209325804243669,,,,,,,147.06291509659587,0.014706291509659587,42093.25804243669,4.209325804243669,3shots
BU18FA02a,B,ff3,fi01,brazilianite,257.2684207949907,896.4154295107941,35783.57811767537,,,,96202.41331886784,17672.46846262141,534.948665213368,190.31949111880132,619.4914125460931,14.154593834651159,6.544049421782378,83.75909803673392,80.25680903246051,,21.09253084543036,,,881.150631777208,27.63658026721274,0.3102543487900187,0.0071895666763383955,0.4938709148790254,220.19899215621243,28.52738247006208,0.002242839124934169,0.017312170697655695,7.71886423114,76.3210594128896,17.762463651753414,3.578357811767537,0.025726842079499067,1.7672468462621411,0.06194914125460931,0.008025680903246051,0.0896415429510794,9.620241331886785,1085.6247167306606,0.10856247167306605,54413.06322267033,5.441306322267033,
BU18FA02a,B,ff3,fi02,brazilianite,770.7494547649299,2889.97725677287,3768.520300008269,,,,,67818.25716583946,,,3423.25183937911,3.8537695994032313,,,514.9537198183709,,6.061358886555276,,,933.2627735727489,6.061358886555276,,0.20452310015770345,17.99599093726274,131.69777118953448,19.811062798739325,0.13664613132566675,0.9083808940531908,6.647688340976591,100.0,,0.3768520300008269,0.07707494547649299,6.7818257165839455,0.342325183937911,0.051495371981837096,0.288997725677287,,937.1165431721521,0.0937116543172152,76295.73247981013,7.629573247981013,
BU18FA02a,B,ff3,fi03,brazilianite,265.8727496090759,664.7657639977755,33827.86923284285,,,,40760.18882474091,20986.559113349154,175.73167928088665,193.19816631826222,495.26494420719473,,,30.048933846921756,149.6425305283875,,,,,,,,0.007859577195921787,0.6203925813031609,140.24461521230396,42.37440860455773,0.004423646357929702,0.014640737221673755,3.3096536289410174,,100.0,3.3827869232842853,0.026587274960907594,2.0986559113349155,0.04952649442071947,0.014964253052838751,0.06647657639977755,4.076018882474091,193.19816631826222,0.019319816631826223,55725.208570536655,5.572520857053667,
BU18FA02a,B,ff3,fi04,brazilianite,2693.5024587021303,2218.663769928844,34539.24989787089,220.17373152177268,,,,6119.156571356811,,2291.309063454662,407.325414023822,48.43819244939823,,,219.2513480514394,,,,,834.3531643786441,,,0.07798381454914476,0.1771653000412732,27.909322454524528,15.022771378068096,0.006347889682020998,0.011793116967746623,1.8578011840924136,,73.30635546768552,3.453924989787089,0.26935024587021306,0.6119156571356811,0.0407325414023822,0.02192513480514394,0.2218663769928844,,3394.274151804477,0.33942741518044767,43978.485690005095,4.397848569000509,
BU18FA02a,B,ff3,fi05,brazilianite,,,47207.39219712526,,,3561.552499169104,155036.40835696558,,1373.4877712924274,,,0.4649773875839381,2.4440466911034084,113.43496441577732,,2.6678438319141287,12.723166099395966,,2067.6345203677797,871.6599124657994,15.167212790499374,0.1920942218320517,,,,,,,,83.88598666833276,,4.7207392197125255,,,,,,15.503640835696558,2942.427254053077,0.2942427254053077,47207.39219712526,4.7207392197125255,
BU18FA02a,B,ff3,fi06,brazilianite,,,47207.39219712526,35.24280388744086,,,,,26.854619831654855,,,15.76908128124034,,,,,,,10506.667849282332,1660.0574737813658,,,,,,,,,,,,4.7207392197125255,,,,,,,12217.737208232378,1.2217737208232378,47207.39219712526,4.7207392197125255,
BU18FA02a,B,ff4,fi01,brazilianite,140.1219951173715,352.2563100660623,40055.186233028755,7.131506935293089,,,,11155.577940492429,,81.59027793205202,429.11594132970714,,,6.21422772542653,77.17348998117897,,,,,33.62928959882814,,,0.003498223533456687,0.2785052071807308,144.55194320242668,25.996652340447884,0.0019266790954910894,0.010713118117420366,5.560406059572525,,70.81286597450985,4.0055186233028754,0.01401219951173715,1.115557794049243,0.042911594132970715,0.007717348998117897,0.03522563100660623,,122.35107446617324,0.012235107446617325,51857.175599949434,5.185717559994944,
BU18FA32,B,ff1,fi01,brazilianite,653.6521397828201,1481.3531681608918,35109.65130400835,28.0490636209946,,,,7982.725101677254,,,384.1284788446774,4.116530537896653,5.5207538120044415,,122.91734478722209,,4.894784937743991,,,,10.415538749748432,1.1278848575007996,0.018617448920895285,0.22736554779642296,64.94384592748786,20.78139357354203,0.003500956011294508,0.010940822952600009,3.1250958073462187,46.99502402467866,,3.510965130400835,0.065365213978282,0.7982725101677254,0.038412847884467735,0.01229173447872221,0.14813531681608919,,32.16559415889125,0.003216559415889125,44253.07436910033,4.425307436910033,
BU18FA32,B,ff1,fi02,brazilianite,1183.5109409365837,1491.2451927414,27168.603301962477,,,,,18350.546117817743,,144.5526264702671,661.7693622100037,,,,209.90589802435437,,,9.49481096467747,,262.86490932757954,,,0.04356171451960855,0.6754320755418525,87.42272747232961,27.729519022360606,0.007726046705138949,0.02435787202068654,3.152695414653007,,35.480217165220786,2.7168603301962477,0.11835109409365836,1.8350546117817743,0.06617693622100036,0.020990589802435438,0.14912451927414,,407.41753579784665,0.04074175357978466,47574.33562095117,4.757433562095117,
BU18FA32,B,ff1,fi03,brazilianite,,,42093.25804243669,,,,7520.6926276175045,,326.6987508980845,,,11.900348612095481,18.33935334368536,15.867025727217131,,,24.833508775824583,,157.75736179436393,549.719735885344,43.172862119509944,0.738492232782615,,,,,,,,57.521108299656255,,4.209325804243669,,,,,,0.7520692627617505,719.3774462918034,0.07193774462918034,42093.25804243669,4.209325804243669,
BU18FA32,B,ff1,fi04,brazilianite,,,42093.25804243669,2235.2460345311197,,39008.83099738672,,,220.21039149134197,109.89578244276949,,124.72435714275736,2.5672875592794457,,,243.29179318958447,,,1492.048203572827,6134.787038821845,2.5672875592794457,,,,,,,,,,1.7598296917266714,4.209325804243669,,,,,,,10339.993209700902,1.0339993209700902,42093.25804243669,4.209325804243669,
BU18FA32,B,ff1,fi05,brazilianite,,,42093.25804243669,,,860.273608709263,108592.2535630902,,1.2876649929636568,,,,0.5086709400706927,7.512427933559257,,3.1686843752913085,0.795731779782266,,120.69894740164064,344.2262049419818,1.3044027198529586,0.639249245782139,,,,,,,,61.00353576938006,,4.209325804243669,,,,,,10.85922535630902,468.09383671891374,0.04680938367189137,42093.25804243669,4.209325804243669,
BU18FA32,B,ff1,fi06,brazilianite,1813.7683244497332,1641.8796221966982,31011.52253189985,,,,28993.94000935586,8224.810341057424,,73.96933071846463,703.5830810999191,,,,277.64465200970375,,11.914472659538333,16.40320264101582,,,11.914472659538333,,0.05848691635775088,0.2652178825659725,29.62351437898384,11.689892156302975,0.008952951333624653,0.022687795492020164,2.534113572896512,100.0,100.0,3.101152253189985,0.18137683244497332,0.8224810341057424,0.07035830810999191,0.027764465200970374,0.1641879622196698,2.8993940009355863,73.96933071846463,0.007396933071846463,42031.328930516625,4.203132893051663,
BU18FA32,B,ff2,fi06,brazilianite,862.9396194361733,833.0064161844496,33790.40751983343,,,,4006.6500740953484,9062.737035770198,10.262298403695114,31.84191485918269,345.0632578946834,,,,131.15080310669262,1.9455096119631177,,,,,,,0.025538005687846973,0.26820443140411326,69.10165108480169,26.26398733688486,0.00388130279369117,0.010211870267979069,2.631041897730284,,100.0,3.3790407519833434,0.08629396194361733,0.9062737035770199,0.034506325789468335,0.013115080310669262,0.08330064161844496,0.4006650074095348,33.787424471145805,0.0033787424471145803,44192.298236041184,4.419229823604118,
BU18FA32,B,ff2,fi07,brazilianite,614.3111303032441,737.6268459297889,34620.9713364783,12.691522507841034,,,18256.66041843849,9020.715887337654,50.63780373443661,42.001343935904806,425.7324894843885,,,,108.44240317276922,,,,,152.73913211213335,,,0.017743902224256102,0.26055640668385865,83.18439672501495,21.188695037728476,0.0031322750051934315,0.0122969539284941,3.925885788478113,,21.5678552236588,3.46209713364783,0.06143111303032441,0.9020715887337654,0.04257324894843885,0.010844240317276922,0.0737626845929789,1.8256660418438488,207.43199855587918,0.020743199855587917,44790.17324677636,4.479017324677636,
BU18FA32,B,ff2,fi08,brazilianite,,,42093.25804243669,67.70075077061486,,335.4721633014506,254489.2605399563,,279.052165945417,,,11.055575685916518,5.925994858098603,10.713988593841702,,13.559889687689438,4.836524014067561,,868.1652865217346,1068.0214814857854,10.762518872166165,1.2252590581298048,,,,,,,,44.93858799705052,,4.209325804243669,,,,,,25.44892605399563,2028.502984151741,0.2028502984151741,42093.25804243669,4.209325804243669,
BU18FA32,B,ff2,fi09,brazilianite,313.672057255279,533.5204354605341,39226.204834219854,,,,11256.502744586865,3046.9405029713557,22.649978638465264,4.279057055573232,102.5157221015329,,3.511528579500432,8.410193546245614,51.12709317707171,,2.487311133715994,,,222.82382210174353,5.998839713216426,1.4117769714857815,0.007996492614591157,0.07767614827507578,59.59541827302196,29.72168990775509,0.0013033912761417554,0.0026134499254972794,2.005115404204258,41.46320376315507,1.8841932217904998,3.9226204834219853,0.031367205725527904,0.3046940502971356,0.01025157221015329,0.0051127093177071705,0.05335204354605341,1.1256502744586865,227.10287915731675,0.022710287915731674,42740.46020972509,4.274046020972509,
BU18FA19(2),A,ff2,fi03,augelite,441.34281919576074,,45346.51500826994,1659.2066950145636,,,,27039.13159880587,39912.11548511597,9930.284055731203,709.2342230833527,86.04336991386168,6852.633531436797,3770.998349257783,262.5553505240017,,23760.759282878123,146.56613444125097,,17444.326185477523,30613.39281431492,0.2884012859123895,0.009732673373362255,0.5962780512212391,102.9845003914101,38.12440336177644,0.005789978578863645,0.015640324795720424,2.70127507082937,77.61556984878696,36.27552673163733,4.534651500826994,0.04413428191957607,2.703913159880587,0.07092342230833527,0.02625553505240017,,,29119.86030613715,2.911986030613715,73798.77899987891,7.379877899987894,
BU18FA19(2),A,ff2,fi04,augelite,,,50600.93538149018,,,,48413.128250773465,11079.174910474829,,1969.2163644380323,318.3466354129072,,,,212.31283891186487,,,,,2338.3304869951,,,,0.21895197839618577,52.18325451846088,34.802236549805954,0.004195828344104661,0.006291319182399114,1.4994224421117508,,45.715494975588456,5.060093538149018,,1.107917491047483,0.03183466354129072,0.021231283891186486,,4.841312825077346,4307.546851433132,0.4307546851433132,62210.76976628978,6.221076976628979,
BU18FA19(2),A,ff2,fi05,augelite,504.3641981440253,1130.622651151469,43387.71509927157,,,,37736.1269025797,19343.11922119344,,124.34613114917366,668.8906183289317,,,,214.34860728255737,,,,,,,,0.011624585369154252,0.44582018612725216,90.24140378805944,28.918209780722805,0.004940306416047155,0.015416590083126127,3.120573661797535,,100.0,4.338771509927157,0.05043641981440253,1.9343119221193439,0.06688906183289317,0.021434860728255737,0.1130622651151469,3.7736126902579703,124.34613114917366,0.012434613114917366,64118.437744220515,6.411843774422052,
BU18FA19(2),A,ff2,fi06,augelite,,,44099.35461307099,,,,2277409.849875791,21150.194945099956,,1434.9493785398704,397.9833640865928,,,,,,,,,5704.925343619026,,,,0.4796032760722323,,53.143414659156754,,0.009024698152127404,,,20.0976828639086,4.409935461307099,,2.115019494509996,0.039798336408659284,,,227.7409849875791,7139.8747221588965,0.7139874722158897,65647.53292225754,6.564753292225754,
BU18FA19(2),A,ff2,fi07,augelite,,,35306.513503012095,1383.1232426936897,,,,37610.933170036194,,,49.20721149745904,45.17942599561494,,71.93737085317004,,,,,,,,,,1.0652689670654538,,764.3378282465436,,0.0013937148309266232,,,,3.5306513503012096,,3.7610933170036196,0.004920721149745904,,,,1428.3026686893047,0.14283026686893047,72966.65388454574,7.296665388454575,true?
BU18FA32,AII,incC,fi01,wyllieite,5266.452235291134,2005.2691220848774,26058.34020831483,,,,,16511.252190163024,,5557.2227255473845,875.0955668495841,,1.908968381646471,,310.0508014355141,,,24.836836699148915,,87455.07319139234,1.908968381646471,,0.20210236696544037,0.6336263959319454,53.253376910225846,18.86794176046953,0.011898332701043695,0.03358216831363473,2.822426398506152,,5.974718364666541,2.605834020831483,0.5266452235291134,1.6511252190163024,0.08750955668495841,0.031005080143551408,0.20052691220848773,,93012.29591693972,9.301229591693971,49021.19100205408,4.902119100205408,
BU18FA32,AII,incC,fi02,wyllieite,1060.731362140738,328.47829900380555,48894.041223031294,,,,52374.586052706116,3115.5842676531947,,,151.560718115556,,,,45.835827431161796,,,,,,,,0.021694491508733905,0.06372114453459442,67.97268517367364,20.556673961374,0.0009374522188108897,0.003099778916293875,3.30659937017994,,,4.889404122303129,0.1060731362140738,0.3115584267653195,0.0151560718115556,0.00458358274311618,0.03284782990038056,5.237458605270612,,,53267.75339837195,5.326775339837195,
BU18FA32,AII,incC,fi04,wyllieite,3385.413107682413,,36217.07928139091,6268.051803060541,,,55385.75240558084,11358.443784244198,,241921.74149516763,539.8613401489164,,7.452381394785614,,190.09987163568007,,,,,247442.84777685572,7.452381394785614,,0.09347559700712556,0.31362119777782316,59.74987613885542,21.039557641062174,0.005248901220296838,0.014906263863919817,2.8398827179827992,,49.435890295014886,3.6217079281390907,0.3385413107682413,1.1358443784244199,0.05398613401489164,0.01900998716356801,,5.5385752405580835,495632.64107508387,49.56326410750839,51690.89738510211,5.169089738510212,
BU18FA32,AII,incC,fi05,wyllieite,74.0218495788715,,52855.86157057731,,,859.5166248089134,121633.76751517123,12.320057934818923,7.616443778463035,,,2.351070346460827,,0.5002662342160389,,0.05275388053251194,,,517.5299893383408,33509.7172929759,,,0.0014004473180336242,0.00023308782732390447,,,,,,,,5.285586157057732,0.00740218495788715,0.0012320057934818924,,,,12.163376751517124,34029.65110654124,3.402965110654124,52942.203478091,5.294220347809101,
BU18FA32,AII,incC,fi06,wyllieite,1229.5783768464894,485.4214230678366,48198.52871048443,284.02980269930595,,,42605.521353677614,3298.3968691781765,,17680.798735370594,233.29277004671096,,,,84.57707699608802,,,,,46628.327166054696,,,0.025510703536870082,0.0684335592273108,38.99870965428066,14.138444446940024,0.001754764704626561,0.004840246710600602,2.758345148975786,,27.493452115135547,4.819852871048443,0.12295783768464894,0.3298396869178177,0.023329277004671096,0.008457707699608803,0.04854214230678366,4.260552135367761,64593.1557041246,6.45931557041246,53044.3738035519,5.30443738035519,
BU18FA32,AII,incC,fi07,wyllieite,1047.3818132117528,439.8547183880728,47916.06056072283,731.5922537627104,,,58307.47967850021,4817.103672711319,,21174.093586254716,219.66908369795942,,,,65.63405602366176,,,,,47099.96635884637,,,0.021858679552431735,0.10053213090434936,73.39335650648655,21.92891048489436,0.0013697715391373913,0.004584456258034365,3.346876560832481,,31.013379903408005,4.791606056072283,0.10473818132117528,0.48171036727113187,0.02196690836979594,0.006563405602366176,0.04398547183880728,5.830747967850021,69005.6521988638,6.90056521988638,54065.84918636752,5.406584918636752,
BU18FA32,AII,incC,fi08,wyllieite,1439.359635341866,678.3073482320212,46601.23331615013,403.394668952799,,,31307.262750479644,4810.447345652107,,34207.956789112395,270.7095975858739,,,,103.29491821682632,,,,,54615.71297902193,,,0.030886728374269038,0.1032257518383102,46.57002908463028,17.76977022074789,0.0022165704825032693,0.005809065089529653,2.6207445851075413,,38.51220837689884,4.660123331615013,0.14393596353418658,0.48104473456521074,0.02707095975858739,0.010329491821682631,0.06783073482320212,3.1307262750479645,89227.06443708713,8.922706443708712,53225.044812946806,5.322504481294681,
BU18FA19(2),A,ff1,fi01,augelite,395.90587897448455,3132.505030984228,31200.121469313577,,,,269005.5656962094,37352.219900431184,,308.32764480272186,1961.3151371651206,,57.998706030463154,,426.37762897672224,,104.41108285365269,,,,162.40978888411584,0.5554841923415044,0.012689241590417268,1.197181874345214,87.60361088848403,19.044476429432944,0.013665896441976346,0.06286241991378602,4.599948505441398,64.28866361506883,100.0,3.1200121469313578,0.03959058789744845,3.7352219900431183,0.19613151371651205,0.042637762897672224,0.31325050309842284,26.90055656962094,308.32764480272186,0.030832764480272185,71335.94001486109,7.133594001486109,
BU18FA19(2),A,ff1,fi07,augelite,461.01919188688316,1153.8058140240823,45334.51752861258,,,,,18399.457793639787,,53.031863935492225,462.48501085607836,,,,141.18587219886714,,,,,,,,0.0101692753561547,0.40585979065569827,130.32081402396452,39.7839008005506,0.003114312887740751,0.0102016087535107,3.2757173480123125,,100.0,4.533451752861258,0.04610191918868831,1.8399457793639786,0.04624850108560784,0.014118587219886715,0.11538058140240823,,53.031863935492225,0.005303186393549222,64798.6653971942,6.47986653971942,2shots
BU18FA19(2),A,ff1,fi08,augelite,,,41756.75084989727,,,,51897.336781515936,24813.774283304327,,259.09401514973035,1173.6156403032674,,,,362.3088256336756,,,,,,,,,0.594245811234266,68.48791011343764,21.143016019190355,0.008676652715055942,0.028106009601227264,3.2392687046765194,,100.0,4.175675084989726,,2.4813774283304326,0.11736156403032673,0.03623088256336756,,5.189733678151594,259.09401514973035,0.025909401514973035,68106.44959913853,6.810644959913854,2shots
BU18FA19(2),A,ff1,fi09,augelite,,,39412.13771223256,1601.5323644551245,,,,17377.345506521116,,,1160.9060065163696,130.17956435824934,,,543.7122661793923,,,,,19425.547952034278,,,,0.44091354885141426,31.96055448340325,14.968779047553394,0.013795553799930962,0.029455545268635683,2.1351477219264,,,3.941213771223256,,1.7377345506521116,0.11609060065163697,0.05437122661793923,,,21157.25988084765,2.115725988084765,58494.10149144944,5.849410149144943,
BU18FA19(2),A,ff1,fi010,augelite,,1816.6959768031443,36149.07968215837,,,,87628.0994534009,34711.336597268535,,,2204.3219231097396,,,,567.4573065184684,,,,,,,,,0.9602273945137407,61.169952696941486,15.746945232164473,0.01569769718919126,0.06097864572186323,3.884559944489847,,,3.6149079682158374,,3.4711336597268536,0.22043219231097397,0.05674573065184684,0.18166959768031443,8.76280994534009,,,73632.19550905512,7.363219550905512,
BU18FA19(2),A,ff1b,fi01,augelite,,,43475.86574923563,,,,707728.8649185068,19703.08030015897,,,1277.7928549967435,,,,370.58866567720827,,,,,,,,,0.453195812449241,53.1669803342578,15.41962002926459,0.008524008879195782,0.02939085474150009,3.4480084615154745,,,4.347586574923563,,1.970308030015897,0.12777928549967435,0.037058866567720825,,70.77288649185068,,,64827.32757006854,6.482732757006854,
BU18FA19(2),A,ff2b,fi01,augelite,524.5380869351035,,40132.17057497637,,,,90148.86392255896,27079.742842091695,,966.4265597639777,1361.5490923551945,,,,370.4566141556358,,,,,,,,0.013070264563815269,0.6747639724968362,73.09828413730247,19.888921372089065,0.009230913973704347,0.03392662477130409,3.6753267193204495,,100.0,4.013217057497637,0.05245380869351035,2.7079742842091696,0.13615490923551946,0.03704566141556358,,9.014886392255896,966.4265597639777,0.09664265597639778,69468.45721051401,6.946845721051399,
